utt_id,primary_language,family,gender,duration_s,reference_text,reference_normalized,hypothesis_text,hypothesis_normalized,wer,n_sub,n_del,n_ins,ref_len_words
svarah_00688,Bodo,Sino-Tibetan,Male,1.1999375,those places,those places,Those places.,those places,0.0,0,0,0,2
svarah_00690,Bengali,Indo-Aryan,Female,3.86175,Please show me the reciept of my Credit Card bill.,please show me the reciept of my credit card bill,Please show me the receipt of my credit card bill.,please show me the receipt of my credit card bill,0.1,1,0,0,10
svarah_00696,Marathi,Indo-Aryan,Male,1.9875,and mute the contact Imam,and mute the contact imam,And mute the contact Imam.,and mute the contact imam,0.0,0,0,0,5
svarah_00698,Maithili,Indo-Aryan,Female,2.26125,Are Soft Drinks available?,are soft drinks available,Are soft drinks available?,are soft drinks available,0.0,0,0,0,4
svarah_00699,Dogri,Indo-Aryan,Male,2.623375,Can I get Perfumes delivered urgently?,can i get perfumes delivered urgently,Can I get perfumes delivered urgently?,can i get perfumes delivered urgently,0.0,0,0,0,6
svarah_00700,Punjabi,Indo-Aryan,Female,4.092125,The English language has greatly influenced my culture and identity,the english language has greatly influenced my culture and identity,The English language has greatly influenced my culture and identity.,the english language has greatly influenced my culture and identity,0.0,0,0,0,10
svarah_00701,Malayalam,Dravidian,Female,5.5613125,"Yes, according to Christianity, Bible is the sacred text",yes according to christianity bible is the sacred text,"Yes, according to Christianity, Bible is the sacred text.",yes according to christianity bible is the sacred text,0.0,0,0,0,9
svarah_00703,Maithili,Indo-Aryan,Male,4.7829375,"With the inauguration of airport, Dharbhanga has become more prominent.",with the inauguration of airport dharbhanga has become more prominent,"With the inauguration of airport, Darbhanga has become more prominent.",with the inauguration of airport darbhanga has become more prominent,0.1,1,0,0,10
svarah_00705,Urdu,Indo-Aryan,Female,0.6343125,Dog,dog,Dog.,dog,0.0,0,0,0,1
svarah_00712,Bodo,Sino-Tibetan,Male,0.8333125,Manas,manas,Manas.,manas,0.0,0,0,0,1
svarah_00719,Maithili,Indo-Aryan,Male,8.7960625,"Birla was a close associate and a steady supporter of Mahatma Gandhi, whom he met for the first time in 1916.",birla was a close associate and a steady supporter of mahatma gandhi whom he met for the first time in 1916,"Birla was a close associate and a steady supporter of Mahatma Gandhi, whom he met for the first time in nineteen sixteen.",birla was a close associate and a steady supporter of mahatma gandhi whom he met for the first time in nineteen sixteen,0.09523809523809523,1,0,1,21
svarah_00721,Nepali,Indo-Aryan,Male,2.4655625,Are thers any nearby vaccination center,are thers any nearby vaccination center,Are there any nearby vaccination center?,are there any nearby vaccination center,0.16666666666666666,1,0,0,6
svarah_00729,Kashmiri,Indo-Aryan,Female,3.9666875,These needs should be met so that the students can thrive and be better learners,these needs should be met so that the students can thrive and be better learners,These needs should be met so that the students can thrive and be better learners.,these needs should be met so that the students can thrive and be better learners,0.0,0,0,0,15
svarah_00735,Tamil,Dravidian,Female,10.0225625,"Around 1989, China implemented its own Operation Flood-like programme with the help of Kurien and the World Food Programme.",around 1989 china implemented its own operation flood like programme with the help of kurien and the world food programme,"Around nineteen eighty nine, China implemented its own operation flood like program with the help of Korean and the World Food Program.",around nineteen eighty nine china implemented its own operation flood like program with the help of korean and the world food program,0.3,4,0,2,20
svarah_00738,Malayalam,Dravidian,Female,9.50325,Consider what has been said and decide whether you can use the criticism constructively or whether you should just disregard it.,consider what has been said and decide whether you can use the criticism constructively or whether you should just disregard it,"Consider what has been said, and decide whether you can use criticism constructively, or whether you should just disregard it.",consider what has been said and decide whether you can use criticism constructively or whether you should just disregard it,0.047619047619047616,0,1,0,21
svarah_00743,Urdu,Indo-Aryan,Female,0.098,Up,up,Ah.,ah,1.0,1,0,0,1
svarah_00745,Assamese,Indo-Aryan,Female,4.7509375,Can I know the nearest medical store to my current location in district Bathinda,can i know the nearest medical store to my current location in district bathinda,Can I know the nearest medical store to my current location in District Bethinda?,can i know the nearest medical store to my current location in district bethinda,0.07142857142857142,1,0,0,14
svarah_00747,Gujarati,Indo-Aryan,Female,2.0156875,what is my most played song,what is my most played song,What is my most played song?,what is my most played song,0.0,0,0,0,6
svarah_00748,Sindhi,Indo-Aryan,Male,3.500875,can be seen at every distance,can be seen at every distance,"Can be, seen at every, distance.",can be seen at every distance,0.0,0,0,0,6
svarah_00749,Sindhi,Indo-Aryan,Female,6.4285625,"Investments, I like to invest my money not just for my retirement but for",investments i like to invest my money not just for my retirement but for,"Investments. I like to invest my money not just for my retirement, but for.",investments i like to invest my money not just for my retirement but for,0.0,0,0,0,14
svarah_00750,Bengali,Indo-Aryan,Female,6.2720625,Can I get Raw Pressery Protein Milkshake urgently?,can i get raw pressery protein milkshake urgently,"Can I get raw, preservative protein milkshake urgently",can i get raw preservative protein milkshake urgently,0.125,1,0,0,8
svarah_00754,Urdu,Indo-Aryan,Female,1.731375,There is versatility,there is versatility,There is versatility.,there is versatility,0.0,0,0,0,3
svarah_00755,Kannada,Dravidian,Female,6.6,It can be used as a means of self-expression where words are not necessary.,it can be used as a means of self expression where words are not necessary,It can be used as a means of self expression where words are not necessary.,it can be used as a means of self expression where words are not necessary,0.0,0,0,0,15
svarah_00756,Kannada,Dravidian,Female,3.0495625,Which is the nearest vacccination center in district Deoghar,which is the nearest vacccination center in district deoghar,Which is the nearest vaccination center in District Deoghar.,which is the nearest vaccination center in district deoghar,0.1111111111111111,1,0,0,9
svarah_00763,Kannada,Dravidian,Female,6.500125,or we could have homegrown fresh veggies for our cooking and,or we could have homegrown fresh veggies for our cooking and,"We could have um, homegrown fresh veggies for our ah cooking and.",we could have um homegrown fresh veggies for our ah cooking and,0.2727272727272727,0,1,2,11
svarah_00770,Telugu,Dravidian,Female,5.00475,The WUKF accepts more than one federation or association per country.,the wukf accepts more than one federation or association per country,The W U K F accepts more than one federation or association per country.,the w u k f accepts more than one federation or association per country,0.36363636363636365,1,0,3,11
svarah_00771,Bengali,Indo-Aryan,Female,4.7555625,Notify 3 days in advance for all auto-payments in Google Pay,notify 3 days in advance for all auto payments in google pay,Notify three days in advance for all auto payments in Google Pay.,notify three days in advance for all auto payments in google pay,0.08333333333333333,1,0,0,12
svarah_00773,Urdu,Indo-Aryan,Male,5.2200625,between a reverence to the past and a vision for the future,between a reverence to the past and a vision for the future,Between a reverence to the past and a vision for the future.,between a reverence to the past and a vision for the future,0.0,0,0,0,12
svarah_00774,Maithili,Indo-Aryan,Female,10.2038125,"Since singing is my passion, so I like to phrase the words and like to sing it in my own styles.",since singing is my passion so i like to phrase the words and like to sing it in my own styles,"Since singing is my passion, so I like to phrase the words, and like to sing it in my own styles.",since singing is my passion so i like to phrase the words and like to sing it in my own styles,0.0,0,0,0,21
svarah_00775,Urdu,Indo-Aryan,Male,3.8726875,Ahmedabad was established by a Muslim ruler,ahmedabad was established by a muslim ruler,Ahmadabad was established by a Muslim ruler.,ahmadabad was established by a muslim ruler,0.14285714285714285,1,0,0,7
svarah_00780,Bodo,Sino-Tibetan,Female,4.394625,Choose district to search for medical stores in state Chhattisgarh,choose district to search for medical stores in state chhattisgarh,Choose district to search for medical stores in state Chhattisgarh.,choose district to search for medical stores in state chhattisgarh,0.0,0,0,0,10
svarah_00782,Urdu,Indo-Aryan,Female,6.94,Folk music is also popular in Karnataka.,folk music is also popular in karnataka,Rock music is also popular in Karnataka.,rock music is also popular in karnataka,0.14285714285714285,1,0,0,7
svarah_00788,Urdu,Indo-Aryan,Male,0.7269375,Learn,learn,Learn.,learn,0.0,0,0,0,1
svarah_00789,Konkani,Indo-Aryan,Female,4.903125,and Gauhar as the beneficiary name for vaccine registration,and gauhar as the beneficiary name for vaccine registration,And Gohar is the beneficiary name for vaccine registration.,and gohar is the beneficiary name for vaccine registration,0.2222222222222222,2,0,0,9
svarah_00791,Nepali,Indo-Aryan,Female,9.45325,Bhave meet Gandhi on 7 June 1916 and subsequently abandoned his studies.,bhave meet gandhi on 7 june 1916 and subsequently abandoned his studies,"Bav meet Gandhi on seventh June, nineteen sixteen, and subsequently, abandoned his studies.",bav meet gandhi on seventh june nineteen sixteen and subsequently abandoned his studies,0.3333333333333333,3,0,1,12
svarah_00794,Assamese,Indo-Aryan,Male,0.580375,Six,six,Six.,six,0.0,0,0,0,1
svarah_00795,Telugu,Dravidian,Female,1.90075,I don't have any such challenges.,i don't have any such challenges,I don't have any such challenges.,i don't have any such challenges,0.0,0,0,0,6
svarah_00800,Telugu,Dravidian,Female,0.7350625,Previous,previous,Previous.,previous,0.0,0,0,0,1
svarah_00802,Assamese,Indo-Aryan,Male,4.319125,relaxed riding And the sound of the engine,relaxed riding and the sound of the engine,Relax riding. The sound of the engine.,relax riding the sound of the engine,0.25,1,1,0,8
svarah_00805,Assamese,Indo-Aryan,Male,0.7804375,89,89,Eighty nine.,eighty nine,2.0,1,0,1,1
svarah_00811,Kannada,Dravidian,Female,2.50725,remind me to check morning news update,remind me to check morning news update,Remind me to check morning news update.,remind me to check morning news update,0.0,0,0,0,7
svarah_00812,Dogri,Indo-Aryan,Male,9.097,realized is our state there are better cinema halls with impactful sound systems. Youngster are seen making reels,realized is our state there are better cinema halls with impactful sound systems youngster are seen making reels,Realize is our state. There are better cinema halls with impactful sound systems. Youngsters are seen making reels and.,realize is our state there are better cinema halls with impactful sound systems youngsters are seen making reels and,0.16666666666666666,2,0,1,18
svarah_00813,Odia,Indo-Aryan,Female,14.465875,"Rather, there are several several local stories and several legends which are from each of the former princely states.",rather there are several several local stories and several legends which are from each of the former princely states,"Rather, there are several local stories and several legends, which are from each of the four main princely states. So.",rather there are several local stories and several legends which are from each of the four main princely states so,0.21052631578947367,1,1,2,19
svarah_00816,Maithili,Indo-Aryan,Female,3.9401875,Then again when we go to the April that there is Sattu Vines,then again when we go to the april that there is sattu vines,"Then again, when we go to the April, that there is satwines.",then again when we go to the april that there is satwines,0.15384615384615385,1,1,0,13
svarah_00817,Urdu,Indo-Aryan,Male,10.43,And there is much more in addition to these and I suggest everyone to read and try to understand at least once in a lifetime.,and there is much more in addition to these and i suggest everyone to read and try to understand at least once in a lifetime,"And there is much more in addition to these, and I suggest everyone to read and try to understand at least once in a lifetime.",and there is much more in addition to these and i suggest everyone to read and try to understand at least once in a lifetime,0.0,0,0,0,25
svarah_00818,Telugu,Dravidian,Female,5.3855,Check whether a refund of Rs. 3000 from PepperFry has been processed or not!,check whether a refund of rs 3000 from pepperfry has been processed or not,Check whether a refund of rupees three thousand from Pepper Fry has been processed or not.,check whether a refund of rupees three thousand from pepper fry has been processed or not,0.35714285714285715,3,0,2,14
svarah_00822,Dogri,Indo-Aryan,Female,7.420625,"As a result, major security measures have had to be undertaken by French and African authorities.",as a result major security measures have had to be undertaken by french and african authorities,"As a result, major security measures have had to be undertaken by French and African authorities.",as a result major security measures have had to be undertaken by french and african authorities,0.0,0,0,0,16
svarah_00823,Malayalam,Dravidian,Male,1.5715,My favorite sport,my favorite sport,My favorite sports.,my favorite sports,0.3333333333333333,1,0,0,3
svarah_00824,Telugu,Dravidian,Female,0.55475,Left,left,Left.,left,0.0,0,0,0,1
svarah_00828,Kashmiri,Indo-Aryan,Male,7.549,What are the main challenges and opportunities facing your district district in terms of development and growth?,what are the main challenges and opportunities facing your district district in terms of development and growth,"What are the main challenges and opportunities facing your district, district, in terms of development and growth?",what are the main challenges and opportunities facing your district district in terms of development and growth,0.0,0,0,0,17
svarah_00833,Bodo,Sino-Tibetan,Male,4.417,please set an alarm for tomorrows meeting at seven am,please set an alarm for tomorrows meeting at seven am,Please set an alarm for tomorrow's meeting at seven AM.,please set an alarm for tomorrow's meeting at seven am,0.1,1,0,0,10
svarah_00834,Urdu,Indo-Aryan,Male,1.8716875,what can I do in Berlin?,what can i do in berlin,What can I do in Berlin?,what can i do in berlin,0.0,0,0,0,6
svarah_00836,Telugu,Dravidian,Female,2.04,It's beautiful.,it's beautiful,It's beautiful. It's.,it's beautiful it's,0.5,0,0,1,2
svarah_00840,Kashmiri,Indo-Aryan,Male,5.40825,I've also introduced earthworms from other places so that i can get vermicompost,i've also introduced earthworms from other places so that i can get vermicompost,I've also introduced earthworms from other places so that I can get organic compost.,i've also introduced earthworms from other places so that i can get organic compost,0.15384615384615385,1,0,1,13
svarah_00842,Urdu,Indo-Aryan,Female,0.7395,Islam,islam,Islam.,islam,0.0,0,0,0,1
svarah_00843,Sindhi,Indo-Aryan,Male,1.799875,of Rajasthani,of rajasthani,Of Rajasthan.,of rajasthan,0.5,1,0,0,2
svarah_00845,Nepali,Indo-Aryan,Male,15.813625,There is an eco-park in the vicinity of Lake Umiam and some water sports are also done here.,there is an eco park in the vicinity of lake umiam and some water sports are also done here,"Ah, there is a, eco park in the, vicinity of Lake Umiam, and some water sports are also. Um, done there.",ah there is a eco park in the vicinity of lake umiam and some water sports are also um done there,0.21052631578947367,2,0,2,19
svarah_00847,Bengali,Indo-Aryan,Female,3.08,I think the gene that I got from my father.,i think the gene that i got from my father,I think the gene that I got from my father.,i think the gene that i got from my father,0.0,0,0,0,10
svarah_00848,Punjabi,Indo-Aryan,Female,5.4790625,What are the different risks associated with taking an Life Insurance insurance policy?,what are the different risks associated with taking an life insurance insurance policy,What are the differences associated with taking on life insurance insurance policy?,what are the differences associated with taking on life insurance insurance policy,0.23076923076923078,2,1,0,13
svarah_00849,Dogri,Indo-Aryan,Female,7.0,but in which a girl child gets 1000 rupees per month in her account,but in which a girl child gets 1000 rupees per month in her account,"Scheme, but in which a girl child gets thousand rupees per month on in her account.",scheme but in which a girl child gets thousand rupees per month on in her account,0.21428571428571427,1,0,2,14
svarah_00851,Sindhi,Indo-Aryan,Female,5.3999375,I can sing when I'm preparing meals. I can sing when I'm traveling,i can sing when i'm preparing meals i can sing when i'm traveling,I can sing when I'm preparing meals. I can sing when I'm traveling.,i can sing when i'm preparing meals i can sing when i'm traveling,0.0,0,0,0,13
svarah_00853,Kashmiri,Indo-Aryan,Female,1.883375,This also enhanced our confidence.,this also enhanced our confidence,This also enhances her confidence.,this also enhances her confidence,0.4,2,0,0,5
svarah_00854,Urdu,Indo-Aryan,Female,0.583375,Gujarat,gujarat,Gujarat.,gujarat,0.0,0,0,0,1
svarah_00855,Bodo,Sino-Tibetan,Female,5.555375,Show the list of restaurants I paid through PayPal last Year,show the list of restaurants i paid through paypal last year,Show the list of restaurants I paid through PayPal last year.,show the list of restaurants i paid through paypal last year,0.0,0,0,0,11
svarah_00858,Bengali,Indo-Aryan,Female,0.4319375,Go,go,Oh.,oh,1.0,1,0,0,1
svarah_00860,Gujarati,Indo-Aryan,Female,2.4179375,only few schools in,only few schools in,Only few schools in.,only few schools in,0.0,0,0,0,4
svarah_00861,Dogri,Indo-Aryan,Female,7.820375,"Barcelona, London, Paris, Bangkok, Delhi",barcelona london paris bangkok delhi,"Barcelona, London, Paris, Bangkok, Delhi.",barcelona london paris bangkok delhi,0.0,0,0,0,5
svarah_00862,Nepali,Indo-Aryan,Female,6.1600625,"Nepal, Bhutan, Pakistan, Australia, Japan",nepal bhutan pakistan australia japan,"Nepal, Bhutan, Pakistan, Australia, Japan.",nepal bhutan pakistan australia japan,0.0,0,0,0,5
svarah_00866,Malayalam,Dravidian,Female,3.7385625,I got my products delivered after 8 hours of ordering them,i got my products delivered after 8 hours of ordering them,I got my products delivered after eight hours of ordering them.,i got my products delivered after eight hours of ordering them,0.09090909090909091,1,0,0,11
svarah_00870,Telugu,Dravidian,Female,4.0398125,It does not differ much from our original dialects.,it does not differ much from our original dialects,It does not differ much from our original dialects.,it does not differ much from our original dialects,0.0,0,0,0,9
svarah_00877,Sindhi,Indo-Aryan,Female,0.5431875,Wow,wow,Wow.,wow,0.0,0,0,0,1
svarah_00878,Odia,Indo-Aryan,Male,3.9200625,and there is Konar Chandrabhaga beach.,and there is konar chandrabhaga beach,And there's Konar Chandrabhaga Beach.,and there's konar chandrabhaga beach,0.3333333333333333,1,1,0,6
svarah_00879,Kashmiri,Indo-Aryan,Male,3.5,What are the main crops grown in your district to district?,what are the main crops grown in your district to district,What are the main crops grown in your district? District.,what are the main crops grown in your district district,0.09090909090909091,0,1,0,11
svarah_00880,Telugu,Dravidian,Female,9.6,It's about a group of teenagers which are offloaded as a punishment onto the earth.,it's about a group of teenagers which are offloaded as a punishment onto the earth,It's about a group of teenagers which are offloaded as a punishment onto the earth.,it's about a group of teenagers which are offloaded as a punishment onto the earth,0.0,0,0,0,15
svarah_00886,Malayalam,Dravidian,Male,0.4623125,Malappuram,malappuram,Malaprop.,malaprop,1.0,1,0,0,1
svarah_00888,Odia,Indo-Aryan,Female,2.28,with a small group of people.,with a small group of people,To the small group of people.,to the small group of people,0.3333333333333333,2,0,0,6
svarah_00890,Marathi,Indo-Aryan,Female,6.0,The climate of Pune is very dry throughout the year.,the climate of pune is very dry throughout the year,The climate of Pune is very dry throughout the year.,the climate of pune is very dry throughout the year,0.0,0,0,0,10
svarah_00892,Malayalam,Dravidian,Female,0.6381875,Learn,learn,Learn.,learn,0.0,0,0,0,1
svarah_00897,Kannada,Dravidian,Male,0.7520625,"Kerala,",kerala,Kenla.,kenla,1.0,1,0,0,1
svarah_00898,Konkani,Indo-Aryan,Female,2.799625,Start a new email to George Brown,start a new email to george brown,Start a new email to George Brown.,start a new email to george brown,0.0,0,0,0,7
svarah_00901,Dogri,Indo-Aryan,Male,2.90875,Can I get a list of such institutes?,can i get a list of such institutes,Can I get a list of such institutes?,can i get a list of such institutes,0.0,0,0,0,8
svarah_00906,Nepali,Indo-Aryan,Male,6.2828125,"So with this type of content, I have read mainly Nepali books.",so with this type of content i have read mainly nepali books,"So with this type of content, ah, I have read mainly Nepali books.",so with this type of content ah i have read mainly nepali books,0.08333333333333333,0,0,1,12
svarah_00909,Konkani,Indo-Aryan,Female,0.7513125,Victor,victor,Victor.,victor,0.0,0,0,0,1
svarah_00910,Kashmiri,Indo-Aryan,Female,6.08,He effectively shows how every person has a personal legend and how every person can,he effectively shows how every person has a personal legend and how every person can,He effectively shows how every person has a personal legend and how every person.,he effectively shows how every person has a personal legend and how every person,0.06666666666666667,0,1,0,15
svarah_00913,Maithili,Indo-Aryan,Male,1.113,Chandrashekhar Jha,chandrashekhar jha,Chandrashekharja.,chandrashekharja,1.0,1,1,0,2
svarah_00920,Malayalam,Dravidian,Male,0.3925,Next,next,Next.,next,0.0,0,0,0,1
svarah_00921,Kannada,Dravidian,Female,3.40275,as face packs or hair packs.,as face packs or hair packs,As um face packs or hair packs.,as um face packs or hair packs,0.16666666666666666,0,0,1,6
svarah_00924,Kannada,Dravidian,Female,0.693,Disagree,disagree,Disagree.,disagree,0.0,0,0,0,1
svarah_00927,Konkani,Indo-Aryan,Female,1.929,i am taking day off tomorrow,i am taking day off tomorrow,I am taking day off tomorrow.,i am taking day off tomorrow,0.0,0,0,0,6
svarah_00933,Marathi,Indo-Aryan,Female,4.634375,Veg Items and Perfumes delivered today morning were of bad quality.,veg items and perfumes delivered today morning were of bad quality,Vegetables and perfumes delivered today morning were of bad quality.,vegetables and perfumes delivered today morning were of bad quality,0.18181818181818182,1,1,0,11
svarah_00934,Nepali,Indo-Aryan,Male,13.8,"Literally, I am not an established writer, but being a learner or a beginner writer,",literally i am not an established writer but being a learner or a beginner writer,"Literally, I am not a established writer, but being a learner or a beginner writer.",literally i am not a established writer but being a learner or a beginner writer,0.06666666666666667,1,0,0,15
svarah_00936,Telugu,Dravidian,Female,5.5169375,Please don't send HAZEL Steel Rectangle Cloth Hanger of Arham brand.,please don't send hazel steel rectangle cloth hanger of arham brand,Please don't send Hazel Steel Rectangle Cloth Hanger of Arham Brand.,please don't send hazel steel rectangle cloth hanger of arham brand,0.0,0,0,0,11
svarah_00938,Bengali,Indo-Aryan,Female,3.16,I love doing nature photography.,i love doing nature photography,I love doing nature photography.,i love doing nature photography,0.0,0,0,0,5
svarah_00943,Kashmiri,Indo-Aryan,Female,5.7369375,The practitioners of art and craft in our state showcase their talent through their craft.,the practitioners of art and craft in our state showcase their talent through their craft,The practitioners of art and craft in our state showcase the talent through their craft.,the practitioners of art and craft in our state showcase the talent through their craft,0.06666666666666667,1,0,0,15
svarah_00944,Assamese,Indo-Aryan,Male,0.481375,Dog,dog,Dog.,dog,0.0,0,0,0,1
svarah_00946,Kashmiri,Indo-Aryan,Female,0.6020625,Bihar,bihar,Bihar.,bihar,0.0,0,0,0,1
svarah_00952,Nepali,Indo-Aryan,Male,11.26,So I have a memorable and unusual experience regarding this English language.,so i have a memorable and unusual experience regarding this english language,So I have a memorable and unusual experience regarding this English language. Since.,so i have a memorable and unusual experience regarding this english language since,0.08333333333333333,0,0,1,12
svarah_00954,Urdu,Indo-Aryan,Male,0.67475,Previous,previous,Previous.,previous,0.0,0,0,0,1
svarah_00955,Kannada,Dravidian,Female,1.0713125,Pulses and,pulses and,Pulsar and,pulsar and,0.5,1,0,0,2
svarah_00960,Kannada,Dravidian,Female,1.700125,health healthcare,health healthcare,"Health, ah, health care.",health ah health care,1.5,1,0,2,2
svarah_00961,Kannada,Dravidian,Male,13.894,"A score below 5 suggests against a diagnosis of appendicitis, whereas a score of 7 or more is predictive of acute appendicitis.",a score below 5 suggests against a diagnosis of appendicitis whereas a score of 7 or more is predictive of acute appendicitis,"A score below five suggests against a diagnosis of appendicitis, whereas a score of seven or more is predictive of acute appendicitis.",a score below five suggests against a diagnosis of appendicitis whereas a score of seven or more is predictive of acute appendicitis,0.09090909090909091,2,0,0,22
svarah_00964,Gujarati,Indo-Aryan,Male,4.0888125,I do much Riyaz or practice before the recording session.,i do much riyaz or practice before the recording session,I do much reias or practice before the recording session.,i do much reias or practice before the recording session,0.1,1,0,0,10
svarah_00965,Tamil,Dravidian,Male,0.315875,Skip,skip,Skip.,skip,0.0,0,0,0,1
svarah_00966,Tamil,Dravidian,Female,3.31175,"The items BORGES Vegan Hazelnut Drink,",the items borges vegan hazelnut drink,The items Borges vegan hazelnut drink.,the items borges vegan hazelnut drink,0.0,0,0,0,6
svarah_00971,Odia,Indo-Aryan,Female,8.9160625,I want EPFO passbook statement for account with UAN number 966385627386.,i want epfo passbook statement for account with uan number 966385627386,I want a P A four passbook statement for account with B U A N number nine six six three eight five six two seven three eight six.,i want a p a four passbook statement for account with b u a n number nine six six three eight five six two seven three eight six,1.8181818181818181,3,0,17,11
svarah_00974,Maithili,Indo-Aryan,Female,4.5685625,Some of the key trends and changes that I am finding,some of the key trends and changes that i am finding,Some of the key trends and changes that I am finding.,some of the key trends and changes that i am finding,0.0,0,0,0,11
svarah_00975,Gujarati,Indo-Aryan,Male,1.2083125,i went to the park,i went to the park,I went to the park.,i went to the park,0.0,0,0,0,5
svarah_00979,Malayalam,Dravidian,Male,0.759875,English,english,English.,english,0.0,0,0,0,1
svarah_00982,Assamese,Indo-Aryan,Male,1.6959375,1109,1109,Eleven hundred nine.,eleven hundred nine,3.0,1,0,2,1
svarah_00985,Odia,Indo-Aryan,Male,2.5814375,olly call a uber in thirty minutes,olly call a uber in thirty minutes,Only call Uber in thirty minutes.,only call uber in thirty minutes,0.2857142857142857,1,1,0,7
svarah_00991,Kashmiri,Indo-Aryan,Male,9.6335,So every shrine has its own day which is celebrated by people when they come across and visit the shrine,so every shrine has its own day which is celebrated by people when they come across and visit the shrine,"Every shrine has its own day, which is celebrated by people when they come across and visit the shrine.",every shrine has its own day which is celebrated by people when they come across and visit the shrine,0.05,0,1,0,20
svarah_00995,Dogri,Indo-Aryan,Female,4.0,Then we have Indra Gandhi National Widow Pension Scheme,then we have indra gandhi national widow pension scheme,Then we have Indra Gandhi National Widow Pension Scheme.,then we have indra gandhi national widow pension scheme,0.0,0,0,0,9
svarah_00996,Bengali,Indo-Aryan,Male,14.7979375,"The key factors that contribute the quality of education in my state is the literacy and the common awareness among people. In my state, there are several lacking and there are very poor section in the society who needs food along with the education.",the key factors that contribute the quality of education in my state is the literacy and the common awareness among people in my state there are several lacking and there are very poor section in the society who needs food along with the education,"The key factors that contribute the quality of education in my state, is the literacy, and the common awareness among people. In my state, there are several lacking, and there are very poor section in the society, who needs food along with the education.",the key factors that contribute the quality of education in my state is the literacy and the common awareness among people in my state there are several lacking and there are very poor section in the society who needs food along with the education,0.0,0,0,0,44
svarah_00998,Konkani,Indo-Aryan,Female,6.123375,It becomes difficult for every individual to understand the language of other states.,it becomes difficult for every individual to understand the language of other states,It becomes difficult for every individual to understand language of other states.,it becomes difficult for every individual to understand language of other states,0.07692307692307693,0,1,0,13
svarah_01000,Assamese,Indo-Aryan,Female,4.08325,Are there any discounted items in the category Fruits ?,are there any discounted items in the category fruits,Are there any discounted items in the category fruits?,are there any discounted items in the category fruits,0.0,0,0,0,9
svarah_01002,Kannada,Dravidian,Female,2.8974375,and improving education infrastructure.,and improving education infrastructure,And improving education infrastructure.,and improving education infrastructure,0.0,0,0,0,4
svarah_01007,Bengali,Indo-Aryan,Female,6.8805625,Your MPIN is invalid for mobile number 98631297536,your mpin is invalid for mobile number 98631297536,Your M PIN is invalid for mobile number nine eight six three one two nine seven five three six.,your m pin is invalid for mobile number nine eight six three one two nine seven five three six,1.625,2,0,11,8
svarah_01010,Bengali,Indo-Aryan,Female,4.218625,English is a gender neutral language,english is a gender neutral language,English is a gender neutral language.,english is a gender neutral language,0.0,0,0,0,6
svarah_01013,Odia,Indo-Aryan,Male,7.6791875,find all Renewal scholarship applications in the academic year 2019 - 2020,find all renewal scholarship applications in the academic year 2019 2020,Find all renewable scholarship applications in the academic year two thousand nineteen two thousand twenty.,find all renewable scholarship applications in the academic year two thousand nineteen two thousand twenty,0.6363636363636364,3,0,4,11
svarah_01014,Malayalam,Dravidian,Female,0.449875,Bird,bird,Bird.,bird,0.0,0,0,0,1
svarah_01018,Odia,Indo-Aryan,Female,0.53025,Happy,happy,Happy.,happy,0.0,0,0,0,1
svarah_01019,Malayalam,Dravidian,Female,6.339125,It's a main theme or the one of the advice that is given by the writer to the readers.,it's a main theme or the one of the advice that is given by the writer to the readers,It's a main theme or the one of the advice that is given by the writer to the readers.,it's a main theme or the one of the advice that is given by the writer to the readers,0.0,0,0,0,19
svarah_01021,Urdu,Indo-Aryan,Female,5.247,I find it better while speaking as well as writing in English.,i find it better while speaking as well as writing in english,"I find it better, while speaking as well as writing in English.",i find it better while speaking as well as writing in english,0.0,0,0,0,12
svarah_01027,Urdu,Indo-Aryan,Male,2.0,and Satyagraha Movement,and satyagraha movement,And Satyagrah movement.,and satyagrah movement,0.3333333333333333,1,0,0,3
svarah_01029,Telugu,Dravidian,Female,5.8685625,How has the entertainment scene in your state changed over the years?,how has the entertainment scene in your state changed over the years,How has the entertainment scene in your state changed over the years?,how has the entertainment scene in your state changed over the years,0.0,0,0,0,12
svarah_01031,Maithili,Indo-Aryan,Male,2.2073125,it is done to maintain cleanliness.,it is done to maintain cleanliness,They are done to maintain cleanliness.,they are done to maintain cleanliness,0.3333333333333333,2,0,0,6
svarah_01032,Assamese,Indo-Aryan,Female,5.1775,How does your state's culture differ from the mainstream culture in India?,how does your state's culture differ from the mainstream culture in india,How does your state's culture differ from the mainstream culture in India?,how does your state's culture differ from the mainstream culture in india,0.0,0,0,0,12
svarah_01033,Telugu,Dravidian,Male,0.6560625,Learn,learn,Learn.,learn,0.0,0,0,0,1
svarah_01037,Maithili,Indo-Aryan,Female,3.6501875,and I would really like to share that I,and i would really like to share that i,And I would really like to share that I.,and i would really like to share that i,0.0,0,0,0,9
svarah_01040,Gujarati,Indo-Aryan,Female,10.800625,"Secondly, we should always give importance to our folk music which nowadays are mixed and made fusion of.",secondly we should always give importance to our folk music which nowadays are mixed and made fusion of,"Secondly, we should always give importance to our folk music, which nowadays are mixed and made fusion of.",secondly we should always give importance to our folk music which nowadays are mixed and made fusion of,0.0,0,0,0,18
